LOC_PID,NAME,LOC_CODE,LOC_DESC,STATE_PID,ST_ABBREV,COUNT_BY_GOV_FM,COUNT_BY_GOV_OD,COUNT_BY_INTERNAL_MODEL,COUNT_BY_3RD_PARTY,COUNT_LOW_AAD,COUNT_MEDIUM_AAD,COUNT_HIGH_AAD,COUNT_LOW_FREQUENCY,COUNT_MEDIUM_FREQUENCY,COUNT_HIGH_FREQUENCY,TOTAL_AAD,RANK_AAD
NSW1783,GREENLANDS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1919,HIGHER MACDONALD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1933,HINCHINBROOK,G,GAZETTED LOCALITY,1,NSW,1455,0,1940,0,3325,69,1,3394,0,1,68000,1559
NSW196,BARGO,G,GAZETTED LOCALITY,1,NSW,0,0,1368,0,1368,0,0,1368,0,0,0,4537
NSW1256,DEUA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW127,BACK FOREST,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1281,DOLPHIN POINT,G,GAZETTED LOCALITY,1,NSW,169,0,0,0,169,0,0,169,0,0,1000,3971
NSW1298,DOWNSIDE,G,GAZETTED LOCALITY,1,NSW,1,0,0,0,1,0,0,1,0,0,1000,3971
NSW1624,GERRINGONG,G,GAZETTED LOCALITY,1,NSW,0,0,1880,0,1876,4,0,1879,1,0,2000,3730
NSW1648,GINGKIN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1664,GLEN DAVIS,G,GAZETTED LOCALITY,1,NSW,0,0,25,0,23,2,0,25,0,0,1000,3971
NSW1684,GLENGARRIE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1694,GLENRIDDING,G,GAZETTED LOCALITY,1,NSW,146,0,0,0,0,0,146,0,10,136,734000,369
NSW3377,REIDSDALE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3382,RETREAT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1187,CURRANS HILL,G,GAZETTED LOCALITY,1,NSW,0,0,1825,0,1825,0,0,1825,0,0,0,4537
NSW1205,DALWOOD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1273,DIRTY CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1726,GOOLMANGAR,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1731,GOONOO GOONOO,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1742,GOULBURN,G,GAZETTED LOCALITY,1,NSW,11053,0,253,0,10013,834,459,10943,220,143,2851000,88
NSW1758,GRASSY HEAD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1765,GREEN CAPE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1796,GREVILLIA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1551,FLETCHER,G,GAZETTED LOCALITY,1,NSW,1944,0,0,0,1944,0,0,1944,0,0,0,4537
NSW1562,FOREST HILL,G,GAZETTED LOCALITY,1,NSW,994,0,0,0,993,1,0,994,0,0,1000,3971
NSW1565,FOREST REEFS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1574,FOUR MILE CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1210,DANGARSLEIGH,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1214,DARBALARA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1236,DEAUVILLE,G,GAZETTED LOCALITY,1,NSW,22,0,0,0,22,0,0,22,0,0,0,4537
NSW1242,DEEPWATER,G,GAZETTED LOCALITY,1,NSW,0,0,273,0,220,25,28,245,28,0,103000,1291
NSW1285,DONNELLYVILLE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1306,DRIPSTONE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2017,JACKY BULBIN FLAT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2037,JERILDERIE,G,GAZETTED LOCALITY,1,NSW,0,0,0,615,0,0,0,0,0,0,104000,1284
NSW2056,JINDERA,G,GAZETTED LOCALITY,1,NSW,0,0,950,3,667,279,4,730,220,0,182000,960
NSW2556,MAYFIELD NORTH,G,GAZETTED LOCALITY,1,NSW,1,0,0,0,1,0,0,1,0,0,1000,3971
NSW2617,MIANDETTA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2226,KRAWARREE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2231,KUNAMA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2242,KURRAJONG HILLS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2258,LAGOON GRASS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1728,GOOMBARGANA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1732,GOONUMBLA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1798,GRIFFITH,G,GAZETTED LOCALITY,1,NSW,804,0,4,7907,732,66,10,706,30,72,1116000,239
NSW1942,HOLMESVILLE,G,GAZETTED LOCALITY,1,NSW,0,0,551,0,489,43,19,527,24,0,55000,1708
NSW195,BARELLAN,G,GAZETTED LOCALITY,1,NSW,0,0,7,297,1,4,2,0,7,0,6000,3240
NSW1957,HORNSBY HEIGHTS,G,GAZETTED LOCALITY,1,NSW,0,0,2331,0,2331,0,0,2331,0,0,0,4537
NSW1967,HOWELL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW20,AFTERLEE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3385,RHINE FALLS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3399,RIVERVIEW,G,GAZETTED LOCALITY,1,NSW,0,0,535,542,523,12,0,535,0,0,6000,3240
NSW1964,HOSKINSTOWN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1843,GYMEA BAY,G,GAZETTED LOCALITY,1,NSW,0,0,2471,0,2465,2,4,2467,4,0,23000,2339
NSW1871,HAREFIELD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1903,HEBDEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1279,DOLLS POINT,G,GAZETTED LOCALITY,1,NSW,0,0,1438,0,1438,0,0,1438,0,0,0,4537
NSW1282,DOMBARTON,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1580,FREDERICKTON,G,GAZETTED LOCALITY,1,NSW,524,0,0,0,429,15,80,434,10,80,1284000,205
NSW1601,GANBENANG,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1738,GOROKAN,G,GAZETTED LOCALITY,1,NSW,2487,0,1764,0,4024,136,91,4020,106,125,357000,638
NSW1747,GOWRIE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1767,GREEN FOREST,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1776,GREENDALE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1786,GREENWELL POINT,G,GAZETTED LOCALITY,1,NSW,631,0,232,0,540,103,220,596,196,71,1111000,242
NSW2628,MIDDLE POCKET,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2645,MILLTHORPE,G,GAZETTED LOCALITY,1,NSW,0,0,468,0,468,0,0,468,0,0,0,4537
NSW2663,MINTO,G,GAZETTED LOCALITY,1,NSW,0,0,4887,0,4879,7,1,4886,1,0,4000,3444
NSW242,BECKOM,G,GAZETTED LOCALITY,1,NSW,0,0,0,48,0,0,0,0,0,0,0,4537
NSW2442,LUE,G,GAZETTED LOCALITY,1,NSW,0,0,91,0,91,0,0,91,0,0,0,4537
NSW2483,MALUA BAY,G,GAZETTED LOCALITY,1,NSW,1258,0,379,93,1630,7,0,1629,8,0,6000,3240
NSW2497,MANLY VALE,G,GAZETTED LOCALITY,1,NSW,1111,0,2200,0,2969,75,267,3018,103,190,209000,888
NSW1620,GEORGES PLAINS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1621,GEORGETOWN,G,GAZETTED LOCALITY,1,NSW,1003,0,0,0,744,207,52,754,173,76,199000,910
NSW1660,GLEN ALICE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1661,GLEN ALLEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1680,GLENELG,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1681,GLENELLEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1690,GLENNING VALLEY,G,GAZETTED LOCALITY,1,NSW,6,0,496,0,502,0,0,502,0,0,0,4537
NSW2122,KENNAICLE CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2156,KILLAWARRA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2166,KINCUMBER SOUTH,G,GAZETTED LOCALITY,1,NSW,0,0,807,0,747,60,0,807,0,0,15000,2643
NSW161,BALMAIN,G,GAZETTED LOCALITY,1,NSW,1826,0,4694,0,6519,1,0,6520,0,0,1000,3971
NSW1740,GOSFORTH,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1794,GRETA,G,GAZETTED LOCALITY,1,NSW,387,0,900,0,1284,3,0,1287,0,0,2000,3730
NSW18,ADELONG,G,GAZETTED LOCALITY,1,NSW,0,0,750,0,640,43,67,683,67,0,282000,729
NSW2318,LEETS VALE,G,GAZETTED LOCALITY,1,NSW,50,0,0,0,17,7,26,24,12,14,577000,448
NSW2330,LETHBRIDGE PARK,G,GAZETTED LOCALITY,1,NSW,0,0,1889,0,1808,76,5,1878,11,0,27000,2209
NSW2363,LINDIFFERON,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2376,LITTLE JACKS CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2379,LITTLE PLAIN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1792,GRENFELL,G,GAZETTED LOCALITY,1,NSW,1361,0,91,0,1305,74,73,1305,74,73,128000,1166
NSW1793,GRESFORD,G,GAZETTED LOCALITY,1,NSW,0,0,90,0,90,0,0,90,0,0,0,4537
NSW2119,KEMPSEY,G,GAZETTED LOCALITY,1,NSW,157,0,0,0,0,29,128,26,10,121,1303000,203
NSW2137,KIA ORA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2194,KIRKHAM,G,GAZETTED LOCALITY,1,NSW,134,0,83,0,202,14,1,216,1,0,13000,2747
NSW3579,SILVERWATER,G,GAZETTED LOCALITY,1,NSW,145,0,0,0,128,7,10,129,4,12,20000,2443
NSW3587,SKILLION FLAT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3605,SOUTH ALBURY,G,GAZETTED LOCALITY,1,NSW,817,0,0,128,26,790,1,816,0,1,406000,580
NSW3608,SOUTH BALLINA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW347,BIG SPRINGS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3479,RUSSELL VALE,G,GAZETTED LOCALITY,1,NSW,171,0,484,0,617,29,9,633,15,7,42000,1914
NSW2432,LOWER PAPPINBARRA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2438,LOXFORD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1622,GEORGICA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW166,BAMARANG,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW170,BANGADANG,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW254,BELFIELD,G,GAZETTED LOCALITY,1,NSW,0,0,1769,851,1767,2,0,1769,0,0,30000,2143
NSW2548,MAXWELL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2937,NARWEE,G,GAZETTED LOCALITY,1,NSW,0,0,2552,0,2552,0,0,2552,0,0,0,4537
NSW2944,NEILREX,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2106,KEERRONG,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2180,KINGSFORD,G,GAZETTED LOCALITY,1,NSW,0,0,6517,0,6213,162,142,6356,161,0,539000,473
NSW2205,KOGARAH BAY,G,GAZETTED LOCALITY,1,NSW,147,0,658,0,796,9,0,802,3,0,6000,3240
NSW1936,HOBBYS YARDS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1943,HOLROYD,G,GAZETTED LOCALITY,1,NSW,0,0,617,0,427,184,6,611,6,0,24000,2311
NSW1954,HOPKINS CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1981,HUNTLEYS POINT,G,GAZETTED LOCALITY,1,NSW,70,0,0,0,70,0,0,70,0,0,0,4537
NSW2464,MAGOMETON,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2327,LEONAY,G,GAZETTED LOCALITY,1,NSW,0,0,914,39,579,140,195,719,195,0,1473000,184
NSW2353,LIMEKILNS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2389,LOADSTONE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2401,LONG JETTY,G,GAZETTED LOCALITY,1,NSW,2172,0,2564,0,3934,223,579,3972,146,618,1996000,139
NSW2414,LORNE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW305,BERKELEY VALE,G,GAZETTED LOCALITY,1,NSW,3223,0,417,0,2915,445,280,2941,405,294,2026000,136
NSW3051,NORTHMEAD,G,GAZETTED LOCALITY,1,NSW,5977,0,0,0,5975,1,1,5975,1,1,16000,2609
NSW3063,NULLO MOUNTAIN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3097,OBERNE CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW311,BEROWRA HEIGHTS,G,GAZETTED LOCALITY,1,NSW,0,0,1902,0,1902,0,0,1902,0,0,0,4537
NSW3128,ORTON PARK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW313,BERRAMBOOL,G,GAZETTED LOCALITY,1,NSW,0,0,377,0,367,10,0,377,0,0,6000,3240
NSW2123,KENSINGTON,G,GAZETTED LOCALITY,1,NSW,0,0,6250,0,4358,1243,649,4975,1275,0,3179000,82
NSW2125,KENTLYN,G,GAZETTED LOCALITY,1,NSW,0,0,2,0,2,0,0,2,0,0,0,4537
NSW296,BENNETTS GREEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2977,NEWCASTLE WEST,G,GAZETTED LOCALITY,1,NSW,55,0,0,0,55,0,0,55,0,0,0,4537
NSW2540,MASCOT,G,GAZETTED LOCALITY,1,NSW,0,0,6336,0,6241,95,0,6336,0,0,30000,2143
NSW2567,MCLEODS SHOOT,G,GAZETTED LOCALITY,1,NSW,5,0,1,0,6,0,0,6,0,0,0,4537
NSW2578,MEERSCHAUM VALE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3373,REEFTON,G,GAZETTED LOCALITY,1,NSW,0,0,0,10,0,0,0,0,0,0,0,4537
NSW3389,RICHMOND,G,GAZETTED LOCALITY,1,NSW,2936,0,0,0,398,2323,215,2897,35,4,1082000,248
NSW3392,RICHMOND VALE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2651,MILSONS POINT,G,GAZETTED LOCALITY,1,NSW,0,0,2243,0,2242,0,1,2242,1,0,4000,3444
NSW2654,MIMOSA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2555,MAYFIELD EAST,G,GAZETTED LOCALITY,1,NSW,883,0,0,0,883,0,0,883,0,0,1000,3971
NSW2561,MCCULLYS GAP,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1815,GUMBLE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1856,HAMILTON NORTH,G,GAZETTED LOCALITY,1,NSW,451,0,0,0,318,115,18,377,58,16,132000,1151
NSW1858,HAMILTON VALLEY,G,GAZETTED LOCALITY,1,NSW,0,0,0,309,0,0,0,0,0,0,39000,1952
NSW1904,HEBERSHAM,G,GAZETTED LOCALITY,1,NSW,0,0,1988,0,1988,0,0,1988,0,0,0,4537
NSW2193,KIRKCONNELL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2832,MOUNTAIN TOP,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3779,TAMWORTH,G,GAZETTED LOCALITY,1,NSW,49,0,0,0,11,31,7,42,7,0,21000,2404
NSW3384,REVESBY HEIGHTS,G,GAZETTED LOCALITY,1,NSW,76,0,559,0,635,0,0,635,0,0,0,4537
NSW3418,ROCKY POINT,G,GAZETTED LOCALITY,1,NSW,116,0,0,0,87,18,11,86,16,14,25000,2274
NSW2429,LOWER LEWIS PONDS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2460,MACQUARIE PASS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW249,BEELBANGERA,G,GAZETTED LOCALITY,1,NSW,157,0,2,0,137,22,0,149,10,0,5000,3341
NSW2523,MARRANGAROO,G,GAZETTED LOCALITY,1,NSW,0,0,125,0,125,0,0,125,0,0,0,4537
NSW3467,ROZELLE,G,GAZETTED LOCALITY,1,NSW,1768,0,2153,277,3921,0,0,3921,0,0,1000,3971
NSW3484,RYDALMERE,G,GAZETTED LOCALITY,1,NSW,964,0,1970,0,2910,14,10,2924,4,6,75000,1494
NSW3379,REPENTANCE CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW340,BIDDON,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3415,ROCKY GLEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW342,BIDWILL,G,GAZETTED LOCALITY,1,NSW,0,0,1707,0,1707,0,0,1707,0,0,0,4537
NSW3781,TANILBA BAY,G,GAZETTED LOCALITY,1,NSW,0,0,1627,2,1627,0,0,1627,0,0,1000,3971
NSW3170,PAMBULA,G,GAZETTED LOCALITY,1,NSW,0,0,527,0,500,24,3,523,4,0,25000,2274
NSW3201,PEEL,G,GAZETTED LOCALITY,1,NSW,0,0,61,0,59,1,1,60,1,0,9000,2994
NSW3250,PIORA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2835,MOZART,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2860,MUMMEL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2871,MUNNI,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2637,MILLAH MURRAH,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1093,COROWA,G,GAZETTED LOCALITY,1,NSW,34,0,0,3181,0,34,0,0,34,0,208000,893
NSW110,AUSTRAL EDEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1131,CRONULLA,G,GAZETTED LOCALITY,1,NSW,129,0,13519,0,13644,4,0,13644,4,0,4000,3444
NSW115,AVON,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4184,WARIALDA,G,GAZETTED LOCALITY,1,NSW,0,0,910,0,823,78,9,901,9,0,43000,1895
NSW4201,WARRAWIDGEE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2142,KIAMA HEIGHTS,G,GAZETTED LOCALITY,1,NSW,0,0,413,0,413,0,0,413,0,0,0,4537
NSW2143,KIANGA,G,GAZETTED LOCALITY,1,NSW,56,0,418,47,474,0,0,474,0,0,0,4537
NSW2145,KICKABIL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2149,KILABEN BAY,G,GAZETTED LOCALITY,1,NSW,603,0,1,0,580,21,3,591,8,5,15000,2643
NSW2153,KILLARA,G,GAZETTED LOCALITY,1,NSW,0,0,4753,0,4753,0,0,4753,0,0,0,4537
NSW2155,KILLARNEY VALE,G,GAZETTED LOCALITY,1,NSW,2170,0,1070,0,2397,433,410,2473,344,423,1148000,233
NSW2159,KILLIEKRANKIE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2163,KIMBRIKI,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2187,KINGSWOOD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2040,JERRARA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2094,KARABAR,G,GAZETTED LOCALITY,1,NSW,521,0,3581,0,4014,85,3,4099,3,0,48000,1809
NSW3372,REEDY SWAMP,G,GAZETTED LOCALITY,1,NSW,0,0,1,0,1,0,0,1,0,0,0,4537
NSW3393,RILEYS HILL,G,GAZETTED LOCALITY,1,NSW,83,0,0,0,68,4,11,71,1,11,132000,1151
NSW3262,POINT WOLSTONCROFT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3285,PREMER,G,GAZETTED LOCALITY,1,NSW,0,0,94,0,94,0,0,94,0,0,0,4537
NSW3301,PUNCHBOWL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3319,QUEANBEYAN EAST,G,GAZETTED LOCALITY,1,NSW,2194,0,622,0,2188,208,420,2416,400,0,342000,657
NSW3344,RANNOCK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1138,CROSS ROADS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1143,CROWS NEST,G,GAZETTED LOCALITY,1,NSW,0,0,3649,0,3649,0,0,3649,0,0,0,4537
NSW1163,CULLERIN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4218,WATERLOO,G,GAZETTED LOCALITY,1,NSW,0,0,10742,0,10742,0,0,10742,0,0,0,4537
NSW2558,MAYRUNG,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW256,BELFRAYDEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2608,MERRIWAGGA,G,GAZETTED LOCALITY,1,NSW,0,0,0,79,0,0,0,0,0,0,14000,2684
NSW2735,MOORLAND,G,GAZETTED LOCALITY,1,NSW,0,0,58,0,46,7,5,48,10,0,13000,2747
NSW2742,MORANS CROSSING,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2748,MORPETH,G,GAZETTED LOCALITY,1,NSW,883,0,0,0,870,0,13,870,0,13,96000,1335
NSW2770,MOUNT AUSTIN,G,GAZETTED LOCALITY,1,NSW,1898,0,0,0,1898,0,0,1898,0,0,0,4537
NSW1087,CORINELLA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4405,WONGARBON,G,GAZETTED LOCALITY,1,NSW,0,0,304,0,304,0,0,304,0,0,0,4537
NSW4410,WOODBINE,G,GAZETTED LOCALITY,1,NSW,0,0,943,0,943,0,0,943,0,0,0,4537
NSW4446,WOONGARRAH,G,GAZETTED LOCALITY,1,NSW,994,0,834,0,1777,18,33,1776,10,42,143000,1102
NSW2652,MILTON,G,GAZETTED LOCALITY,1,NSW,0,0,810,0,810,0,0,810,0,0,0,4537
NSW2665,MIRADOR,G,GAZETTED LOCALITY,1,NSW,0,0,244,0,244,0,0,244,0,0,0,4537
NSW3166,PALMERS ISLAND,G,GAZETTED LOCALITY,1,NSW,68,0,0,0,0,68,0,68,0,0,56000,1697
NSW3196,PEAKHURST HEIGHTS,G,GAZETTED LOCALITY,1,NSW,0,0,966,0,963,3,0,966,0,0,1000,3971
NSW2223,KOTARA,G,GAZETTED LOCALITY,1,NSW,1703,0,38,0,1721,18,2,1722,18,1,12000,2803
NSW2249,KYLE BAY,G,GAZETTED LOCALITY,1,NSW,418,0,0,0,404,4,10,401,7,10,115000,1224
NSW226,BATEHAVEN,G,GAZETTED LOCALITY,1,NSW,1679,0,0,0,1456,86,137,1418,101,160,229000,834
NSW2269,LAKE HAVEN,G,GAZETTED LOCALITY,1,NSW,558,0,1478,0,2012,3,21,2012,3,21,91000,1366
NSW2282,LAKEWOOD,G,GAZETTED LOCALITY,1,NSW,650,0,0,0,650,0,0,650,0,0,1000,3971
NSW2294,LANKEYS CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1518,FENNELL BAY,G,GAZETTED LOCALITY,1,NSW,831,0,0,0,820,6,5,822,4,5,20000,2443
